google-swift-corelibs-foundation	Purpose	This repository exists to allow Googlers to collaborate and stage pull requestsagainst the official Swift repository.
google-swift-corelibs-foundation	Contributing	We strongly encourage contributors to contribute directly to upstream wheneverpossible; contributions will be rejected if the project owners feel they aremore appropriate for a direct upstream contribution.If you would like to contribute to this repository, there are a few steps to
google-swift-corelibs-foundation	Contributor License Agreement	Contributions to this project must be accompanied by a Contributor LicenseAgreement
google-swift-corelibs-foundation	Contributor License Agreement	You  or your employer  retain the copyright to your contribution,this simply gives us permission to use and redistribute your contributions aspart of the project
google-swift-corelibs-foundation	Contributor License Agreement	Head over to  to see yourcurrent agreements on file or to sign a new one.You generally only need to submit a CLA once, so if you‘ve already submitted one even if it was for a different project , you probably don’t need to do it
google-swift-corelibs-foundation	Code Reviews	All submissions, including submissions by project members, require review
google-swift-corelibs-foundation	Code Reviews	Weuse GitHub pull requests for this purpose
google-swift-corelibs-foundation	Code Reviews	Consult GitHub Help for moreinformation on using pull requests.
google-swift-corelibs-foundation	Upstream Policies	All contributions to this repository are expected to go upstream; please makesure that your contribution follows all of the contribution policies from
google-swift-corelibs-libdispatch	Purpose	This repository exists to allow Googlers to collaborate and stage pull requestsagainst the official Swift repository.
google-swift-corelibs-libdispatch	Contributing	We strongly encourage contributors to contribute directly to upstream wheneverpossible; contributions will be rejected if the project owners feel they aremore appropriate for a direct upstream contribution.If you would like to contribute to this repository, there are a few steps to
google-swift-corelibs-libdispatch	Contributor License Agreement	Contributions to this project must be accompanied by a Contributor LicenseAgreement
google-swift-corelibs-libdispatch	Contributor License Agreement	You  or your employer  retain the copyright to your contribution,this simply gives us permission to use and redistribute your contributions aspart of the project
google-swift-corelibs-libdispatch	Contributor License Agreement	Head over to  to see yourcurrent agreements on file or to sign a new one.You generally only need to submit a CLA once, so if you‘ve already submitted one even if it was for a different project , you probably don’t need to do it
google-swift-corelibs-libdispatch	Code Reviews	All submissions, including submissions by project members, require review
google-swift-corelibs-libdispatch	Code Reviews	Weuse GitHub pull requests for this purpose
google-swift-corelibs-libdispatch	Code Reviews	Consult GitHub Help for moreinformation on using pull requests.
google-swift-corelibs-libdispatch	Upstream Policies	All contributions to this repository are expected to go upstream; please makesure that your contribution follows all of the contribution policies from
google-swift-corelibs-xctest	Purpose	This repository exists to allow Googlers to collaborate and stage pull requestsagainst the official Swift repository.
google-swift-corelibs-xctest	Contributing	We strongly encourage contributors to contribute directly to upstream wheneverpossible; contributions will be rejected if the project owners feel they aremore appropriate for a direct upstream contribution.If you would like to contribute to this repository, there are a few steps to
google-swift-corelibs-xctest	Contributor License Agreement	Contributions to this project must be accompanied by a Contributor LicenseAgreement
google-swift-corelibs-xctest	Contributor License Agreement	You  or your employer  retain the copyright to your contribution,this simply gives us permission to use and redistribute your contributions aspart of the project
google-swift-corelibs-xctest	Contributor License Agreement	Head over to  to see yourcurrent agreements on file or to sign a new one.You generally only need to submit a CLA once, so if you‘ve already submitted one even if it was for a different project , you probably don’t need to do it
google-swift-corelibs-xctest	Code Reviews	All submissions, including submissions by project members, require review
google-swift-corelibs-xctest	Code Reviews	Weuse GitHub pull requests for this purpose
google-swift-corelibs-xctest	Code Reviews	Consult GitHub Help for moreinformation on using pull requests.
google-swift-corelibs-xctest	Upstream Policies	All contributions to this repository are expected to go upstream; please makesure that your contribution follows all of the contribution policies from
google-swift-integration-tests	Purpose	This repository exists to allow Googlers to collaborate and stage pull requestsagainst the official Swift repository.
google-swift-integration-tests	Contributing	We strongly encourage contributors to contribute directly to upstream wheneverpossible; contributions will be rejected if the project owners feel they aremore appropriate for a direct upstream contribution.If you would like to contribute to this repository, there are a few steps to
google-swift-integration-tests	Contributor License Agreement	Contributions to this project must be accompanied by a Contributor LicenseAgreement
google-swift-integration-tests	Contributor License Agreement	You  or your employer  retain the copyright to your contribution,this simply gives us permission to use and redistribute your contributions aspart of the project
google-swift-integration-tests	Contributor License Agreement	Head over to  to see yourcurrent agreements on file or to sign a new one.You generally only need to submit a CLA once, so if you‘ve already submitted one even if it was for a different project , you probably don’t need to do it
google-swift-integration-tests	Code Reviews	All submissions, including submissions by project members, require review
google-swift-integration-tests	Code Reviews	Weuse GitHub pull requests for this purpose
google-swift-integration-tests	Code Reviews	Consult GitHub Help for moreinformation on using pull requests.
google-swift-integration-tests	Upstream Policies	All contributions to this repository are expected to go upstream; please makesure that your contribution follows all of the contribution policies from
google-swift-jupyter	Swift-Jupyter	This is a Jupyter Kernel for Swift, intended to make it possible to use Jupyterwith the  Swift for TensorFlow  project.This kernel is currently very barebones and experimental.This kernel is implemented using LLDB's Python APIs.
google-swift-jupyter	Installation Instructions	Create a virtualenv and install jupyter in it.virtualenv venv
google-swift-jupyter	Installation Instructions	venv/bin/activatepip2 install jupyter # Must use python2, because LLDB doesn't support pythonOptionally  install SourceKitten   this enables codecompletion .Get a Swift toolchain
google-swift-jupyter	Installation Instructions	Here are a few options:
google-swift-jupyter	If you downloaded a prebuilt toolchain:	python register.py --sys-prefix --swift-toolchain 
google-swift-jupyter	If you built a toolchain from sources:	python register.py --sys-prefix --swift-toolchain 
google-swift-jupyter	If you are using an Xcode provided toolchain:	python register.py --sys-prefix --xcode-path Optionally add --sourcekitten  to the command if you installedSourceKitten
google-swift-jupyter	If you are using an Xcode provided toolchain:	This will give you code completion.Now run jupyter notebook, and it should have a Swift kernel.
google-swift-jupyter	Rich output	You can call Python libaries using  Swift's Python interop  to display richoutput in your Swift notebooks
google-swift-jupyter	Rich output	 Eventually, we'd like to support Swiftlibraries that produce rich output too!   system Python
google-swift-jupyter	Rich output	 Do not install them on the virtualenv from the Swift-Jupyter  installation instructions
google-swift-jupyter	Rich output	Swift's Python interop talks to your system  Python
google-swift-jupyter	Rich output	After taking care of the prerequisites, run%include "EnableIPythonDisplay.swift" in your Swift notebook
google-swift-jupyter	Rich output	Now you shouldbe able to display rich output! For example:let time = np.arange 0, 10, 0.01 let amplitude = np.exp -0.1 let position = amplitude plt.figure figsize:  15, 10  plt.plot time, position plt.plot time, amplitude plt.plot time, -amplitude plt.xlabel "time  s " plt.ylabel "position  m " plt.title "Oscillations" plt.show  ! Screenshot of running the above two snippets of code in Jupyter  ./screenshots/display_matplotlib.png  Swift's Python interop : 
google-swift-jupyter	%include directives	%include "" in your cell
google-swift-jupyter	%include directives	The kernel will preprocess your cell andreplace the %include directive with the contents of the file before sendingyour cell to the Swift interpreter
google-swift-jupyter	%include directives	must be relative to the directory containing swift_kernel.py.We'll probably add more search paths later.
google-swift-llbuild	Purpose	This repository exists to allow Googlers to collaborate and stage pull requestsagainst the official Swift repository.
google-swift-llbuild	Contributing	We strongly encourage contributors to contribute directly to upstream wheneverpossible; contributions will be rejected if the project owners feel they aremore appropriate for a direct upstream contribution.If you would like to contribute to this repository, there are a few steps to
google-swift-llbuild	Contributor License Agreement	Contributions to this project must be accompanied by a Contributor LicenseAgreement
google-swift-llbuild	Contributor License Agreement	You  or your employer  retain the copyright to your contribution,this simply gives us permission to use and redistribute your contributions aspart of the project
google-swift-llbuild	Contributor License Agreement	Head over to  to see yourcurrent agreements on file or to sign a new one.You generally only need to submit a CLA once, so if you‘ve already submitted one even if it was for a different project , you probably don’t need to do it
google-swift-llbuild	Code Reviews	All submissions, including submissions by project members, require review
google-swift-llbuild	Code Reviews	Weuse GitHub pull requests for this purpose
google-swift-llbuild	Code Reviews	Consult GitHub Help for moreinformation on using pull requests.
google-swift-llbuild	Upstream Policies	All contributions to this repository are expected to go upstream; please makesure that your contribution follows all of the contribution policies from
google-swift-lldb	Purpose	This repository exists to allow Googlers to collaborate and stage pull requestsagainst the official Swift repository.
google-swift-lldb	Contributing	We strongly encourage contributors to contribute directly to upstream wheneverpossible; contributions will be rejected if the project owners feel they aremore appropriate for a direct upstream contribution.If you would like to contribute to this repository, there are a few steps to
google-swift-lldb	Contributor License Agreement	Contributions to this project must be accompanied by a Contributor LicenseAgreement
google-swift-lldb	Contributor License Agreement	You  or your employer  retain the copyright to your contribution,this simply gives us permission to use and redistribute your contributions aspart of the project
google-swift-lldb	Contributor License Agreement	Head over to  to see yourcurrent agreements on file or to sign a new one.You generally only need to submit a CLA once, so if you‘ve already submitted one even if it was for a different project , you probably don’t need to do it
google-swift-lldb	Code Reviews	All submissions, including submissions by project members, require review
google-swift-lldb	Code Reviews	Weuse GitHub pull requests for this purpose
google-swift-lldb	Code Reviews	Consult GitHub Help for moreinformation on using pull requests.
google-swift-lldb	Upstream Policies	All contributions to this repository are expected to go upstream; please makesure that your contribution follows all of the contribution policies from
google-swift-llvm	Purpose	This repository exists to allow Googlers to collaborate and stage pull requestsagainst the official Swift repository.
google-swift-llvm	Contributing	We strongly encourage contributors to contribute directly to upstream wheneverpossible; contributions will be rejected if the project owners feel they aremore appropriate for a direct upstream contribution.If you would like to contribute to this repository, there are a few steps to
google-swift-llvm	Contributor License Agreement	Contributions to this project must be accompanied by a Contributor LicenseAgreement
google-swift-llvm	Contributor License Agreement	You  or your employer  retain the copyright to your contribution,this simply gives us permission to use and redistribute your contributions aspart of the project
google-swift-llvm	Contributor License Agreement	Head over to  to see yourcurrent agreements on file or to sign a new one.You generally only need to submit a CLA once, so if you‘ve already submitted one even if it was for a different project , you probably don’t need to do it
google-swift-llvm	Code Reviews	All submissions, including submissions by project members, require review
google-swift-llvm	Code Reviews	Weuse GitHub pull requests for this purpose
google-swift-llvm	Code Reviews	Consult GitHub Help for moreinformation on using pull requests.
google-swift-llvm	Upstream Policies	All contributions to this repository are expected to go upstream; please makesure that your contribution follows all of the contribution policies from
google-swift-package-manager	Purpose	This repository exists to allow Googlers to collaborate and stage pull requestsagainst the official Swift repository.
google-swift-package-manager	Contributing	We strongly encourage contributors to contribute directly to upstream wheneverpossible; contributions will be rejected if the project owners feel they aremore appropriate for a direct upstream contribution.If you would like to contribute to this repository, there are a few steps to
google-swift-package-manager	Contributor License Agreement	Contributions to this project must be accompanied by a Contributor LicenseAgreement
google-swift-package-manager	Contributor License Agreement	You  or your employer  retain the copyright to your contribution,this simply gives us permission to use and redistribute your contributions aspart of the project
google-swift-package-manager	Contributor License Agreement	Head over to  to see yourcurrent agreements on file or to sign a new one.You generally only need to submit a CLA once, so if you‘ve already submitted one even if it was for a different project , you probably don’t need to do it
google-swift-package-manager	Code Reviews	All submissions, including submissions by project members, require review
google-swift-package-manager	Code Reviews	Weuse GitHub pull requests for this purpose
google-swift-package-manager	Code Reviews	Consult GitHub Help for moreinformation on using pull requests.
google-swift-package-manager	Upstream Policies	All contributions to this repository are expected to go upstream; please makesure that your contribution follows all of the contribution policies from
google-swift	Purpose	This repository exists to allow Googlers to collaborate and stage pull requestsagainst the official Swift repository.
google-swift	Swift for TensorFlow	We strongly encourage contributors to contribute directly to upstream wheneverpossible; contributions will be rejected if the project owners feel they aremore appropriate for a direct upstream contribution.If you would like to contribute to this repository, there are a few steps to
google-swift	Contributor License Agreement	Contributions to this project must be accompanied by a Contributor LicenseAgreement
google-swift	Contributor License Agreement	You  or your employer  retain the copyright to your contribution,this simply gives us permission to use and redistribute your contributions aspart of the project
google-swift	Contributor License Agreement	Head over to  to see yourcurrent agreements on file or to sign a new one.You generally only need to submit a CLA once, so if you‘ve already submitted one even if it was for a different project , you probably don’t need to do it
google-swift	Code Reviews	All submissions, including submissions by project members, require review
google-swift	Code Reviews	Weuse GitHub pull requests for this purpose
google-swift	Code Reviews	Consult GitHub Help  for more information on using pull
google-swift	Upstream Policies	All contributions to this repository are expected to go upstream; please makesure that your contribution follows all of the contribution policies from
google-swiftshader	SwiftShader	    ! Build status  SwiftShader is a high-performance CPU-based implementation of the OpenGL ES and Direct3D 9 graphics APIs12
google-swiftshader	SwiftShader	Its goal is to provide hardware independence for advanced 3D graphics.-----The SwiftShader libraries act as drop-in replacements for graphics drivers.On Windows, most applications can be made to use SwiftShader's DLLs by placing them in the same folder as the executable
google-swiftshader	SwiftShader	On Linux, the LD\_LIBRARY\_PATH environment variable or -rpath linker option can be used to direct applications to search for shared libraries in the indicated directory first.Prebuilt binaries can be found at: ------------See  CONTRIBUTING.txt  CONTRIBUTING.txt  for important contributing requirements.The canonical repository for SwiftShader is hosted at:All changes must be reviewed and approved in the  Gerrit  review tool at:Authenticate your account here:All changes require a  Change-ID  tag in the commit message
google-swiftshader	SwiftShader	A commit hook may be used to add this tag automatically, and can be found at: To clone the repository and install the commit hook in one go:Changes are uploaded to Gerrit by performing:Third-Party DependenciesThe  third_party  third_party/  directory contains projects which originated outside of SwiftShader: LLVM  third_party/LLVM/  contains an outdated and diverged copy of the  LLVM  compiler framework
google-swiftshader	SwiftShader	Until further notice, maintenance fixes can be made directly in the SwiftShader repository
google-swiftshader	SwiftShader	subzero  third_party/subzero/  contains a fork of the  Subzero  project
google-swiftshader	SwiftShader	It is part of Google Chrome's  Portable   Native Client  project
google-swiftshader	SwiftShader	Its authoritative source is at    The fork was made using  git-subtree  to include all of Subzero's history, and until further notice it should **not* llvm-subzero  third_party/llvm-subzero/  contains a minimized set of LLVM dependencies of the Subzero project
google-swiftshader	SwiftShader	PowerVR_SDK  third_party/PowerVR_SDK/  contains a subset of the  PowerVR Graphics Native SDK  for running several sample applications
google-swiftshader	SwiftShader	googletest  third_party/googletest/  contains the  Google Test  project, as a Git submodule
google-swiftshader	SwiftShader	It is used for running unit tests for Chromium, and Reactor unit tests
google-swiftshader	SwiftShader	Run git submodule update --init to obtain/update the code
google-swiftshader	SwiftShader	Any contributions should be made upstream.-------------See  docs/Index.md  docs/Index.md .-------Public mailing list:  swiftshader@googlegroups.com General bug tracker:  Chrome specific bugs: -------The SwiftShader project is licensed under the Apache License Version 2.You can find a copy of it in  LICENSE.txt  LICENSE.txt .Files in the third_party folder are subject to their respective license.Authors and ContributorsThe legal authors for copyright purposes are listed in  AUTHORS.txt  AUTHORS.txt 
google-swiftshader	SwiftShader	CONTRIBUTORS.txt  CONTRIBUTORS.txt  contains a list of names of individuals who have contributed to SwiftShader
google-swiftshader	SwiftShader	If you're not on the list, but you've signed the  Google CLA  and have contributed more than a formatting change, feel free to request to be added.----------Trademarks are the property of their respective owners.We do not claim official conformance with any graphics APIs at this moment.This is not an official Google product.
google-sync3k-client	sync3k-client	sync3k is an offline-first event-sourcing synchronization engine with optional end-to-end encryption.
google-sync3k-client	Installation	Install with npm:
google-sync3k-client	Usage	Currently, sync3k-client is offered as a redux store enhancer
google-sync3k-client	Usage	First, use sync3k store enhancer when creating a store:import { createStore, applyMiddleware, compose } from 'redux';import reducer from './reducers';import { enhancer } from 'sync3k-client';const store = createStore   reducer, // existing reducers for the application  compose     ;Then, dispatch an initializeSync message with websocket base url to sync3k-server, topic name, optional password for encryption  or empty string , and a boolean indicating whether to ask for encryption keys.Disclaimer: This is not an official Google product.
google-sync3k-server	Sync3k Server	sync3k-server is a lightweight websocket gateway to kafka
google-sync3k-server	Sync3k Server	The server accepts websocket path:Network binding, listening port and kafka bootstrap server can be configured through flags.
google-sync3k-server	Usage	Use sbt to run the server.sync3k-server includes  Dockerfile  Dockerfile  and  docker compose YAML  docker-compose.yml  that launches zookeeper, kafka and sync3k-server.To build the Docker image, first build an uber-jar with sbt assembly command:
google-synthesizer-io	Synthesizer IO	Hopefully, this will become a synthesizer written in Rust
google-synthesizer-io	Synthesizer IO	At the moment, it'sexperimental bits of technology toward that end.
google-synthesizer-io	Disclaimer	This is not an official Google product.
google-systemjs	Including the Loader	Download  es6-module-loader.js  and  traceur.js  from the  ES6-loader polyfill  and locate them in the same folder as system.js from this repo.Then include dist/system.js with a script tag in the page:
google-systemjs	Write and Load a Module	In the index.html page we can then load a module from the baseURL folder with:The module file at app/test.js will be loaded, its module format detected and any dependencies in turn loaded before returning the defined module.The entire loading class is implemented identically to the ES6 module specification, with the module format detection rules being the only addition.> _Note that when running locally, ensure you are running from a local server or a browser with local XHR requests enabled
google-systemjs	Write and Load a Module	If not you will get an error message._> _For Chrome on Mac, you can run it with: /Applications/Google\ Chrome.app/Contents/MacOS/Google\ Chrome --allow-file-access-from-files &> /dev/null &_> _In Firefox this requires navigating to about:config, entering security.fileuri.strict_origin_policy in the filter box and toggling the option to false._Working with Modules> Most of what is discussed in this section is simply the basics of using the new System loader
google-systemjs	Write and Load a Module	Only the extra module format support and plugin system is additional to this browser specification.Modules are dependency-managed JavaScript files
google-systemjs	Write and Load a Module	They are loaded by a **module name*Each module name directly corresponds to a JavaScript file URL, but without the .js extension, and with baseURL rules, mostly identical to RequireJS.The default baseURL rule is:  my/module -> resolve baseURL, 'my/module'  + '.js'
google-systemjs	Setting the baseURL	By default, the baseURL is set to the current page, but it can be changed with:The System loader comes with a paths configuration system
google-systemjs	Setting the baseURL	While not part of SystemJS, it is described here for completion._Note: The implementation is currently in discussion and not specified, thus it is subject to change._One can use the baseURL to reference library scripts like jquery, underscore etc.We then create a path for our local application scripts in their own separate folder, which can be set up with paths config:In this example, we can now write local application code in its own folder  app , without conflict with library code  js :
google-systemjs	Writing Modular Code	It is recommended to write modular code in either AMD or CommonJS
google-systemjs	Writing Modular Code	Both are equally supported by SystemJS, with the format detected automatically.For example, we can write modular CommonJS:javascript  exports.someMethod = function   {and load this with System.import 'app/module'  in the page.> Note: always use relative requires of the form ./ or ../ to reference modules in the same package
google-systemjs	Writing Modular Code	This is important within any package for modularity.
google-systemjs	Module Format Hints	The module format detection is well-tested over a large variety of libraries including complex UMD patterns
google-systemjs	Module Format Hints	It will detect in order ES6, AMD, then CommonJS and fall back to global modules.It is still impossible to write 100% accurate detection though.For this reason, it is also possible to write modules with the module format specified
google-systemjs	Module Format Hints	The module format is provided as a string, as the first line of code  excluding comments  in a file:It is recommended to use a format hint only in the few cases where the format detection would otherwise fail.
google-systemjs	Loading ES6 Modules	SystemJS is an ES6 module loader
google-systemjs	Loading ES6 Modules	It will detect and load ES6 modules, parsing them with Traceur dynamically
google-systemjs	Loading ES6 Modules	This allows for dynamic loading of ES6 without a build step, although a build step still needs to be run to transpile ES6 back to ES5 and AMD for production.A very simple example:For further examples of loading ES6 modules, see the  ES6 Module Loader polyfill documentation For examples of build workflows, see the  jspm CLI documentation 
google-systemjs	Automatic Global Detection	When no module format is detected, or when the "global" hint is present, modules are treated as global scripts.Any properties written to the global object  window, this, or the outer scope  will be detected and stored
google-systemjs	Automatic Global Detection	Then any dependencies of the global will have these properties rewritten before execution.In this way, global collissions are avoided
google-systemjs	Automatic Global Detection	Multiple versions of jQuery can run on the same page, for example.When only one new property is added to the global object, that is taken to be the global module.When many properties are written to the global object, the collection of those properties becomes the global module.This provides loading as expected in the majority of cases:The automatic detection handles most cases, but there are still scenarios where it is necessary to define the exported global name.To specify the exported name, provide an "export" string, directly beneath the "global" hint.javascript  "global";  "export MyGlobal.obj";  };Global modules can also specify dependencies using this same hint system.We write an "import" string, directly beneath the "global" hint.javascript  "global";  "import jquery";  "export $";  }
google-systemjs	AMD Compatibility Layer	As part of providing AMD support, SystemJS provides a small AMD compatibility layer, with the goal of supporting as much of the RequireJS test suite as possible to ensure functioning of existing AMD code.To create the requirejs and require globals as AMD globals, simply include the following  tag immediately after the inclusion of the System loader:_Note that AMD-style plugins are not supported._Map configuration works just like other module loaders, altering the module name at the normalization stage
google-systemjs	AMD Compatibility Layer	 System.map 'jquery'  = 'app/jquery@1.8.3';Map configuration also affects submodules:The order in which module format detection is performed, is provided by the System.formats
google-systemjs	AMD Compatibility Layer	The default value is  'amd', 'cjs', 'global' .To add a new module format, specify it in the System.formats array, and then provide a System.format rule for it.The format rule provides two functions   System.formats =  'amd', 'cjs', 'myformat', 'global' ;  }For further examples, see the internal AMD or CommonJS support implemented in this way here.Plugins can be created to handle alternative loading scenarios, including loading assets such as CSS or images, and providing custom transpilation scenarios.Plugins are indicated by ! syntax, which unlike RequireJS is appended at the end of the module name, not the beginning.The plugin name is just a module name itself, and if not specified, is assumed to be the extension name of the module.Supported Plugins:Note that the AMD compatibility layer could provide a mapping from AMD plugins into SystemJS plugins that provide the same functionality as associated SystemJS plugins.
google-systemjs	Creating Plugins	A plugin is just a set of overrides for the loader hooks of the ES6 module specification.The hooks plugins can override are locate, fetch and translate.Read more on the loader hooks at the  ES6 Module Loader polyfill page 
google-systemjs	Sample CoffeeScript Plugin	For example, we can write a CoffeeScript plugin with the following  CommonJS as an example, any module format works fine :javascript  var CoffeeScript = require 'coffeescript' ;  }By overriding the translate hook, we now support CoffeeScript loading with:A CSS plugin, on the other hand, would override the fetch hook:javascript  exports.fetch = function load  {  }Each loader hook can either return directly or return a thenable for the value.The other loader hooks are also treated identically to the specification.---
google-syzkaller	syzkaller 	    ! Go Report Card    ! License   LICENSE syzkaller is an unsupervised coverage-guided kernel fuzzer
google-syzkaller	syzkaller 	Linux kernel fuzzing has the most support, akaros, freebsd, fuchsia, netbsd, windows and gvisor are supported to varying degrees.The project mailing list is  syzkaller@googlegroups.com You can subscribe to it with a google account or by sending an email to syzkaller+subscribe@googlegroups.com
google-syzkaller	syzkaller 	List of found bugs  docs/found_bugs.md .
google-syzkaller	Documentation	Initially, syzkaller was developed with Linux kernel fuzzing in mind, but now it's being extended to support other OS kernels as well.Most of the documentation at this moment is related to the Linux kernel.For other OS kernels check:  Akaros  docs/akaros/README.md ,  FreeBSD  docs/freebsd.md ,  Fuchsia  docs/fuchsia.md ,  NetBSD  docs/netbsd.md ,  Windows  docs/windows.md ,  gVisor  docs/gvisor.md .This is not an official Google product.
google-talkback	Introduction	This repository contains sources for two Android accessibility services from Google:
google-talkback	Dependencies	To build TalkBack sources you will need:Download android sdk from <>Set ANDROID_HOME to the path of Android sdk folderOpen Android SDK manager and installTalkBack uses gradle as build system.Here are commands to build, install and test the project from command line:Assemble debug and release apks: ./gradlew assembleAssemble only debug apk: ./gradlew assembleDebugInstall debug apk on connected device: ./gradlew installDebugRun robolectric tests: ./gradlew test
google-talkback	Test App	This repository also includes a test app that you can use to:Test TalkBack's behavior against various standard widgets and interaction patterns.Explore source code for test cases to see the implementation of various TalkBack features.To build and install the app, do the following:Switch to the root directory of this repository.Change to the "tests" directory.To assemble debug and release apk: ./gradlew assembleTo build debug apk: ./gradlew assembleDebugThe apks will be located in the app/build/outputs/apk directory.
google-tamperchrome	How To Install *Tamper Chrome*	***Tamper Chrome**First Install the  *Tamper Chrome**Then Install the  *Tamper Chrome**Restart your browser.**
google-tamperchrome	Want to know how to use *Tamper Chrome*?	If you have any more questions feel free to post  to the group 
google-tamperchrome	How to open *Tamper Chrome*?	 **First of all, you need to open Google Chrome DevTools.** **After that, you will find a new tab called "Tamper" at the top-right side, and click on it.**
google-tamperchrome	How to use *Tamper Chrome*?	! Tamper Chrome *Tamper ChromeTo do so, simply click on the checkbox next to the tool's name, and this will mark the tool as active.! Active In the following section we explain how to use each tool.
google-tamperchrome	Block / Reroute Requests	This tool allows you to either **block*You can do that by simply changing the URL and clicking *Allow*.! Block You can also click on *Edit javascript
google-tamperchrome	Request Headers	While Block / Reroute requests is useful to tamper with a website, and cancel some requests, in many cases you might want to modify HTTP request headers.This tool will allow you to do just that.! Headers You can drop a header by clicking on the *Trash
google-tamperchrome	Response Headers	The response headers work exactly the same as the request headers
google-tamperchrome	Response Headers	It allows you to drop, modify or add new headers.! Response Very useful for dropping or modifying many security headers like Content-Security-Policy, X-Frame-Options, X-XSS-Protection, etcetera.
google-tamperchrome	Monitor PostMessages	Unlike the other tools, this tool is mostly only useful for monitoring websites that use the HTML5 postMessage API.When activated, it does the following:Another very cool feature of *Tamper ChromeWhen testing for XSS, you can use  as an HTML element, and *Tamper ChromeNote that you can also use  and , which also work as an attribute, and as a javascript variable.To trigger it, just use as your XSS payload tamperchrome as an attribute, tagname or javascript variable.! tcxss 
google-tamperchrome	Replay Requests  Experimental 	The last tool in *Tamper Chrome! replay 
google-tamperchrome	NOTE	This is not an official Google product.
google-tangent	Tangent 	   ! Join the chat at   Tangent is a new, free, and open-source Python library for automatic differentiation.! Autodiff Tool Space  docs/toolspace.png "Autodiff Tool Space" As a result, you can finally read your automatic derivative code just like the rest of your program
google-tangent	Tangent 	Tangent is useful to researchers and students who not only want to write their models in Python, but also read and debug automatically-generated derivative code without sacrificing speed and flexibility.Tangent works on a large and growing subset of Python, provides extra autodiff features other Python ML libraries don't have, has reasonable performance, and is compatible with TensorFlow and NumPy.This project is an experimental release, and is under active development
google-tangent	Tangent 	As we continue to build Tangent, and respond to feedback from the community, there might be API changes.
google-tangent	Usage	Note: An interactive notebook with all the code in this page can be found  here Tangent has a one-function API:If you want to print out derivatives at the time Tangent generates the derivative function:! Live Derivatives with Tangent  docs/sct-ad-live.gif "Live Derivatives with Tangent" 
google-tangent	Installation	The easiest way to install Tangent is to use pip.We'll have a conda package soon.
google-tangent	Automatic Differentiation	Under the hood, tangent.grad grabs the source code of the Python function you pass it  using inspect.getsource, which is available in the Python standard library , converts the source code into an abstract syntax tree  AST  using ast.parse  also built into the Python standard library , and walks the syntax tree in reverse order.Tangent has a library of recipes for the derivatives of basic arithmetic  +,-,/,**,* , pieces of syntax  ast.For, ast.If, ast.While  and TensorFlow Eager functions  tf.reduce_sum, tf.exp, tf.matmul, ..
google-tangent	Automatic Differentiation	 
google-tangent	Automatic Differentiation	For each piece of syntax it encounters  for example, c = a + b is a single AST node ast.Assign , tangent.grad looks up the matching backward-pass recipe, and adds it to the end of the derivative function.This reverse-order processing gives the technique its name: reverse-mode automatic differentiation.
google-tangent	TF Eager	Tangent supports differentiating functions that use TensorFlow Eager functions that are composed together.def f W,x :  h1 = tf.matmul x,W   h2 = tf.tanh h1   out = tf.reduce_sum h2   return outdfdW = tangent.grad f ! SCT on TF Eager  docs/sct-ad-tf.gif "SCT on TF Eager" 
google-tangent	Subroutines	When model code becomes long, using subroutines makes code more readable and reusable
google-tangent	Subroutines	Tangent handles taking derivatives of models that have user-defined functions.! SCT on Subroutines  docs/sct-ad-subroutine.gif "SCT on Subroutines" 
google-tangent	Control Flow	Tangent has recipes for auto-generating derivatives for code that contains if statements and loops:! SCT on Conditionals  docs/sct-ad-conditional.gif "SCT on Conditionals" You'll notice above that we have to modify the user's code to keep track of information that we will need in the backward pass
google-tangent	Control Flow	For instance, we need to save which branch of an if-statement was followed in the forward pass, so that we run the correct branch in the backward pass
google-tangent	Control Flow	We save this information from the forward pass by pushing it onto a stack, which we then pop off in the backward pass
google-tangent	Control Flow	This is an important data structure in ahead-of-time autodiff.For loops require a little more bookkeeping
google-tangent	Control Flow	Tangent has to save the number of iterations of the loop on the stack
google-tangent	Control Flow	Also, loops usually overwrite the values of variables inside the loop body
google-tangent	Control Flow	In order to generate a correct derivative, Tangent has to keep track of all of the overwritten values, and restore them in the backward pass in the correct order.! SCT on Loops  docs/sct-ad-loop.gif "SCT on Loops" 
google-tangent	Custom Gradients	Tangent uses Python's built-in machinery to introspect and transform the _abstract syntax tree_  AST  of parsed source code at runtime
google-tangent	Custom Gradients	For each piece of supported Python syntax, we have implemented a rule indicating how to rewrite an AST node into its backward pass equivalent, or "adjoint"
google-tangent	Custom Gradients	We have defined adjoints for function calls to NumPy and TF Eager methods, as well as larger pieces of syntax, such as if-statements and for-loops
google-tangent	Custom Gradients	The adjoints are stored in function definitions that serve as "templates", or code macros
google-tangent	Custom Gradients	Another alternative, which we found too cumbersome, would be to use a templating engine like  Mustache  and store adjoints as plain strings
google-tangent	Custom Gradients	Our templates also use a special syntax d x  to refer to the derivative of a variable x.While differentiating a function, if Tangent encounters a function call, it first checks if it has a gradient registered for that function
google-tangent	Custom Gradients	If not, it tries to get the function source, and generate a derivative ahead-of-time
google-tangent	Custom Gradients	But, it's easy to register your own gradients
google-tangent	Custom Gradients	Here's a toy example of defining the gradient of x^3.import tangentfrom tangent.grads import adjointdef cube x :  return x
